Date,11389800,11390000,11407800,11407800_I_ENGLB,11407800_I_MFY013,11407800_I_NFY029,11407900,11408000,11408500,11408550,11408870,11408880,11409000,11409300,11409350,11409400,11409500,11410000,11411500,11412000,11412500,11413000,11413250,11413300,11413500,11413510,11413515,11413515_I_NBLDB,11413517,11413520,11414000,11414090,11414090_I_ENGLB,11414090_I_SFY007,11414090_I_SPLDG,11414100,11414140,11414140_I_ENGLB,11414140_I_SPLDG,11414170,11414196,11414200,11414205,11414205_I_CMBIE,11414205_I_RLLNS,11414250,11414400,11414400_I_BOWMN,11414400_I_FRNCH,11414440,11414440_I_BOWMN,11414440_I_ENGLB,11414440_I_FRNCH,11414465,11414465_I_BOWMN,11414465_I_ENGLB,11414465_I_FRNCH,11415500,11416000,11416100,11416200,11416500,11416700,11417500,11418000,11418500,11418500_I_DER001,11419000,11420700,11421720,11421725,11421750,11421760,11421770,11421800,11421800_I_RLLNS,11422000,11422500,11423500,11424000,11426190,CAMP_FAR,CAMP_FAR_I_RLLNS,CHANGE_IN,ENGLEBRIGHT_DAM,LAKE_COMBIE,LAKE_COMBIE_I_RLLNS,LAKE_MERLE,OLD_BULLARDS,OLD_BULLARDS_I_NBLDB,SCOTTS_FLAT,SCOTTS_FLAT_I_DER001,WILSON_CREEK,YB-184,TOWLE_CANAL,NID_COMBIE_DIVERSIONS,CFWID_DIVERSIONS,SSWD_DIVERSIONS,DC-145,TARR_DITCH,DC-102,DS_CANAL_SPILLS_I_RLLNS,MERLC_RELEASE,DRY_CREEK_DIV_I_MERLC
1923-11-30,1.0,7.3,,,,,,0.0,,,,,,,,,0.9639669421487604,3.2132231404958675,8.366280991735538,0.1261487603305785,0.3707107438016529,,0.0,,,,,,,,,,,,,,,,,12.8,,4.5,,3.4,3.4,,2.8,2.8,2.8,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,2.044395983277239,,20.07074380165289,,1.5,,,,,,,12.25785123966942,,1.6066115702479338,,0.0,,,-15.75,,,,,0.0,0.0,0.0,0.0,,,0.4,0.6,0.0,0.0,0.0,0.0,1.9,0.0,,
1923-12-31,2.0,8.5,,,,,,0.0,,,,,,,,,1.4080661157024792,4.79603305785124,8.884958677685951,0.1469553719008264,0.4648462809917354,,0.0,,,,,,,,,,,,,,,,,6.1,,3.8,,3.0,3.0,,2.9,2.9,2.9,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,2.735453600918734,,32.02889256198347,,1.3,,,,,,,7.747438016528926,,2.348826446280992,,0.0,,,-6.67,,,,,19.7,19.7,0.0,0.0,,,0.2,0.6,0.0,0.0,0.0,0.0,1.9,0.0,,
1924-01-31,3.0,9.7,,,,,,0.0,,,,,,,,,1.44495867768595,5.472396694214876,10.114710743801654,0.326499173553719,0.707107438016529,,0.0,,,,,,,,,,,,,,,,,1.6,,3.7,,2.6,2.6,,3.3,3.3,3.3,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,3.256364443909044,,37.759537190082646,,1.4,,,,,,,5.226446280991736,,3.4986446280991736,,0.0,,,-3.6,,,,,19.7,19.7,0.0,0.0,,,0.2,0.5,0.0,0.0,0.0,0.0,1.9,0.0,,
1924-02-29,5.0,22.9,,,,,,0.0,,,,,,,,,4.083966942148759,19.21190082644628,21.622016528925617,1.34598347107438,1.955702479338843,,0.0,,,,,,,,,,,,,,,,,4.1,,2.7,,2.1,2.1,,4.1,4.1,4.1,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,6.344598670501021,,102.27173553719008,,1.2,,,,,,,9.83603305785124,,5.625520661157023,,0.0,,,6.36,,,,,30.8,30.8,0.0,0.0,,,0.2,0.6,0.0,0.0,0.0,0.0,1.8,0.0,,
1924-03-31,4.0,14.9,,,,,,0.0,,,,,,,,,0.7317024793388428,7.132561983471074,12.697190082644628,0.4156561983471074,0.5644561983471075,,0.0,,,,,,,,,,,,,,,,,1.5,,3.7,,2.0,2.0,,5.5,5.5,5.5,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,1.9134353040844336,,48.163239669421486,,0.9,,,,,,,6.271735537190082,,3.418710743801653,,0.0,,,8.89,,,,,30.3,30.3,0.0,0.0,,,0.1,0.4,0.0,0.0,0.0,0.0,2.0,0.0,,
1924-04-30,6.0,13.7,,,,,,0.0,,,,,,,,,2.106446280991735,18.74380165289256,27.27074380165289,0.7259504132231405,1.416198347107438,,0.0,,,,,,,,,,,,,,,,,1.6,,3.8,,1.9,1.9,,7.3,7.3,7.3,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,2.251563464761244,,88.60165289256199,,1.0,,,,,,,4.403305785123967,,3.052561983471074,,1.0,,,38.49,,,,,30.8,30.8,0.0,0.0,,,0.1,0.4,4.3,0.0,0.0,0.0,2.0,0.0,,
1924-05-31,4.0,8.3,,,,,,0.0,,,,,,,,,0.516495867768595,11.067768595041322,19.565355371900825,0.1094479338842975,0.2779239669421487,,0.0,,,,,,,,,,,,,,,,,6.8,,6.6,,2.6,2.6,,9.3,9.3,9.3,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,0.8731117911722421,,45.8144132231405,,2.3,,,,,,,11.682644628099174,,0.3308033057851239,,1.0,,,10.55,,,,,30.5,30.5,0.0,0.0,,,0.2,0.7,2.6,0.0,0.0,0.8,2.4,0.0,,
1924-06-30,1.0,5.2,,,,,,0.0,,,,,,,,,0.1350743801652892,2.677685950413223,8.282975206611571,0.0513520661157024,0.1868429752066115,,0.0,,,,,,,,,,,,,,,,,13.8,,4.8,,2.9,2.9,,10.8,10.8,10.8,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,0.2760354218788841,,10.811900826446282,,1.3,,,,,,,12.079338842975206,,0.4105785123966942,,1.0,,,-17.88,,,,,28.4,28.4,0.0,0.0,,,0.4,0.9,0.4,0.0,0.0,1.6,2.6,0.0,,
1924-07-31,1.0,5.0,,,,,,0.0,,,,,,,,,0.1063735537190083,1.5986776859504133,5.902809917355372,0.0142651239669421,0.1512595041322314,,0.0,,,,,,,,,,,,,,,,,14.3,,3.8,,2.6,2.6,,8.9,8.9,8.9,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,0.229461404716627,,9.192396694214876,,1.2,,,,,,,14.203636363636363,,0.1783140495867768,,2.0,,,-18.36,,,,,25.1,25.1,0.0,0.0,,,0.6,1.0,0.1,0.0,0.0,1.9,2.2,0.0,,
1924-08-31,0.0,4.6,,,,,,0.0,,,,,,,,,0.1008396694214875,1.475702479338843,4.95590082644628,0.0144495867768595,0.1131371900826446,,0.0,,,,,,,,,,,,,,,,,11.7,,3.4,,2.6,2.6,,6.5,6.5,6.5,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,0.2714632193562316,,6.031933884297521,,1.2,,,,,,,13.035371900826446,,0.1721652892561983,,1.0,,,-14.2,,,,,20.8,20.8,0.0,0.0,,,0.6,0.9,0.1,0.0,0.0,1.7,2.1,0.0,,
1924-09-30,0.0,4.5,,,,,,0.0,,,,,,,,,0.0981818181818181,1.487603305785124,4.760330578512397,0.0164826446280991,0.192198347107438,,0.0,,,,,,,,,,,,,,,,,5.3,,3.0,,2.0,2.0,,4.3,4.3,4.3,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,0.4296956818331878,,13.79305785123967,,1.1,,,,,,,5.593388429752066,,0.1648264462809917,,1.0,,,-7.02,,,,,14.9,14.9,0.0,0.0,,,0.5,0.5,0.1,0.0,0.0,2.0,1.9,0.0,,
1924-10-31,2.0,6.1,,,,,,0.0,,,,,,,,,0.5097322314049586,3.812231404958678,9.555173553719008,0.4906710743801654,0.731702479338843,,0.0,,,,,,,,,,,,,,,,,0.6,,2.1,,1.5,1.5,,3.1,3.1,3.1,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,2.907867118439064,,28.03219834710744,,0.9,,,,,,,2.459504132231405,,1.6786115702479338,,1.0,,,-0.54,,,,,13.9,13.9,0.0,0.0,,,0.6,0.4,0.3,0.0,0.0,0.8,1.4,0.0,,
1924-11-30,3.0,10.8,,,,,,0.0,,,,,,,,,1.511404958677686,8.86611570247934,12.644628099173554,0.3522644628099173,0.7259504132231405,,0.0,,,,,,,,,,,,,,,,,4.6,,1.8,,1.3,1.3,,2.8,2.8,2.8,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,3.427925809277983,,47.28793388429752,,0.8,,,,,,,6.24793388429752,,2.505123966942149,,0.0,,,4.74,,,,,8.2,8.2,0.0,0.0,,,0.4,0.7,0.0,0.0,0.0,0.0,1.2,0.0,,
1924-12-31,4.0,15.0,,,,,,0.0,,,,,,,,,3.6585123966942135,17.155041322314048,15.728528925619834,0.6456198347107438,1.272793388429752,,0.0,,,,,,,,,,,,,,,,,10.7,,2.8,,2.0,2.0,,2.9,2.9,2.9,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,5.333669020904851,,97.5193388429752,,1.0,,,,,,,17.27801652892562,,8.645157024793388,,0.0,,,-0.45,,,,,17.4,17.4,0.0,0.0,,,0.2,0.5,0.0,0.0,0.0,0.0,1.7,0.0,,
1925-01-31,4.0,12.7,,,,,,0.0,,,,,,,,,4.70995041322314,18.446280991735534,18.18803305785124,1.0022479338842976,1.7831404958677686,,0.0,,,,,,,,,,,,,,,,,7.2,,2.5,,1.8,1.8,,3.3,3.3,3.3,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,6.658402545157074,,95.9206611570248,,1.0,,,,,,,15.802314049586776,,5.8659173553719,,0.0,,,3.89,,,,,18.0,18.0,0.0,0.0,,,0.2,0.7,0.0,0.0,0.0,0.0,1.8,0.0,,
1925-02-28,5.0,56.0,,,,,,0.0,,,,,,,,,19.98228099173553,96.6902479338843,77.52991735537191,5.992462809917355,8.330578512396695,,0.0,,,,,,,,,,,,,,,,,12.1,,4.0,,1.3,1.3,,4.1,4.1,4.1,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,35.57775984711944,,512.9970247933884,,1.5,,,,,,,14.717355371900826,,90.63669421487604,,0.0,,,33.47,,,,,18.0,18.0,0.0,0.0,,,0.2,0.1,0.0,0.0,0.0,0.0,1.4,0.0,,
1925-03-31,6.0,24.8,,,,,,0.0,,,,,,,,,4.777586776859505,34.740495867768594,40.176,3.0989752066115703,3.775338842975207,,0.0,,,,,,,,,,,,,,,,,18.3,,6.8,,5.5,5.5,,5.5,5.5,5.5,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,14.621725583536955,,199.09685950413223,,1.9,,,,,,,15.433388429752066,,40.803173553719006,,0.0,,,10.81,,,,,18.0,18.0,0.0,0.0,,,0.1,0.2,0.0,0.0,0.0,0.0,1.8,0.0,,
1925-04-30,6.0,37.0,,,,,,0.0,,,,,,,,,8.723305785123967,69.44132231404959,75.27272727272727,4.236694214876033,5.39702479338843,,0.0,,,,,,,,,,,,,,,,,18.1,,5.4,,1.6,1.6,,7.3,7.3,7.3,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,11.869759357540232,,337.92396694214875,,2.0,,,,,,,17.01818181818182,,50.97719008264463,,0.0,,,38.24,,,,,18.0,18.0,0.0,0.0,,,0.1,0.0,4.3,0.0,0.0,0.0,1.8,0.0,,
1925-05-31,6.0,20.1,,,,,,0.0,,,,,,,,,2.93295867768595,59.39702479338843,88.54214876033058,1.8876694214876035,2.914512396694215,,0.0,,,,,,,,,,,,,,,,,19.2,,8.3,,6.9,6.9,,9.3,9.3,9.3,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,5.668085204375984,,356.0132231404959,,2.0,,,,,,,17.093553719008263,,17.831404958677687,,0.0,,,8.89,,,,,18.0,18.0,0.0,0.0,,,0.2,0.9,2.6,0.0,0.0,0.8,2.3,0.0,,
1925-06-30,6.0,12.7,,,,,,0.0,,,,,,,,,1.3031404958677686,20.469421487603302,34.33388429752066,0.672396694214876,1.029421487603306,,0.0,,,,,,,,,,,,,,,,,19.8,,8.3,,6.8,6.8,,10.8,10.8,10.8,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,1.594801268260781,,99.43140495867767,,2.0,,,,,,,16.958677685950413,,9.163636363636364,,1.0,,,-4.3,,,,,18.0,18.0,0.0,0.0,,,0.4,1.1,1.5,0.0,0.0,1.6,2.2,0.0,,
1925-07-31,3.0,7.7,,,,,,0.0,,,,,,,,,0.3308033057851239,5.349421487603306,13.88390082644628,0.0983801652892562,0.3787636363636364,,0.0,,,,,,,,,,,,,,,,,20.8,,8.4,,6.7,6.7,,8.9,8.9,8.9,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,0.958088218072362,,39.1737520661157,,2.3,,,,,,,17.52396694214876,,5.638413223140496,,0.0,,,-25.41,,,,,9.0,9.0,0.0,0.0,,,0.6,1.1,0.7,0.0,0.0,1.9,2.7,0.0,,
1925-08-31,2.0,5.9,,,,,,0.0,,,,,,,,,0.1746247933884297,3.135867768595041,10.077818181818182,0.0750148760330578,0.416885950413223,,0.0,,,,,,,,,,,,,,,,,18.2,,7.0,,6.6,6.6,,6.5,6.5,6.5,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,0.9868062650205188,,20.58604958677686,,2.0,,,,,,,15.802314049586776,,3.996694214876033,,0.0,,,-25.06,,,,,8.4,8.4,0.0,0.0,,,0.6,1.2,0.3,0.0,0.0,1.7,2.4,0.0,,
1925-09-30,2.0,6.0,,,,,,0.0,,,,,,,,,0.2017190082644628,3.0347107438016527,8.52099173553719,0.0708099173553719,0.3939173553719008,,0.0,,,,,,,,,,,,,,,,,13.1,,4.1,,3.0,3.0,,4.3,4.3,4.3,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,1.116976351379776,,16.3398347107438,,1.8,,,,,,,14.63801652892562,,1.8565289256198347,,0.0,,,-19.12,,,,,8.5,8.5,0.0,0.0,,,0.5,0.8,0.3,0.0,0.0,2.0,2.9,0.0,,
1925-10-31,2.0,6.8,,,,,,0.0,,,,,,,,,0.3922909090909091,3.812231404958678,9.370710743801652,0.1352727272727273,0.4839074380165289,,0.0,,,,,,,,,,11.58134328358209,,,,,,,9.7,,3.0,,2.4,2.4,,3.1,3.1,3.1,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,2.499045963591668,,17.62234710743802,,1.1,,,,,,,11.375206611570247,,1.7216528925619834,,0.0,,,-11.62,,,,,9.5,9.5,0.0,0.0,,,0.6,0.5,0.3,0.0,0.0,0.8,1.9,0.0,,
1925-11-30,2.0,9.3,,,,,,0.0,,,,,,,,,0.8092561983471075,4.998347107438017,10.264462809917354,0.2463471074380165,1.1246280991735538,,0.0,,,,,,,,,,10.764626865671644,,,,,,,6.6,,3.1,,2.1,2.1,,2.8,2.8,2.8,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,2.927178916517572,,25.741487603305785,,1.1,,,,,,,9.223140495867767,,2.0528925619834717,,0.0,,,-4.97,,,,,14.4,14.4,0.0,0.0,,,0.4,0.3,0.0,0.0,0.0,0.0,1.7,0.0,,
1925-12-31,3.0,12.3,,,,,,0.0,,,,,,,,,1.1067768595041323,7.56297520661157,13.361256198347109,0.471609917355372,1.2789421487603303,,0.0,,,,,,,,,,12.10373134328358,,,,,,,4.4,,3.5,,2.1,2.1,,2.9,2.9,2.9,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,4.3678127802786975,,44.58466115702479,,0.8,,,,,,,8.17785123966942,,3.480198347107438,,0.0,,,2.6,,,,,18.1,18.1,0.0,0.0,,,0.2,0.4,0.0,0.0,0.0,0.0,1.7,0.0,,
1926-01-31,3.0,15.5,,,,,,0.0,,,,,,,,,2.047537190082644,12.850909090909092,13.004628099173551,0.6702148760330578,1.1436694214876035,,0.0,,,,,,,,,,13.419402985074626,,,,,,,5.9,,3.3,,2.4,2.4,,3.3,3.3,3.3,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,4.984130795178601,,53.26056198347107,,0.9,,,,,,,8.362314049586777,,10.077818181818182,,0.0,,,0.07,,,,,18.1,18.1,0.0,0.0,,,0.2,0.3,0.0,0.0,0.0,0.0,1.9,0.0,,
1926-02-28,4.0,43.5,,,,,,0.0,2.6102479338842977,,,,,,,,11.16297520661157,50.1500826446281,39.98122314049587,3.3433388429752067,4.420760330578513,,0.0,,,,,,,,,,14.13955223880597,,,,,,,2.7,,3.0,,3.0,3.0,,4.1,4.1,4.1,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,17.723807441764606,,380.76297520661154,,1.4,,,,,,,4.387438016528925,,92.80264462809916,,0.0,,,14.97,,,,,18.1,18.1,0.0,0.0,,,0.2,0.0,0.0,0.0,0.0,0.0,1.9,0.0,,
1926-03-31,5.0,20.6,,,,,,0.0,8.239338842975206,,,,,,,,3.640066115702479,29.575537190082645,38.23299173553718,1.5494876033057852,2.889917355371901,,0.0,,,,,,,,,,16.376567164179104,,,,,,,4.0,,2.9,,2.4,2.4,,5.5,5.5,5.5,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,12.966100955665404,,175.48561983471075,,1.3,,,,,,,2.7054545454545456,,19.21487603305785,,0.0,,,36.01,,,,,18.1,18.1,0.0,0.0,,,0.1,1.0,0.0,0.0,0.0,0.0,2.1,0.0,,
1926-04-30,5.0,49.8,,,,,,0.0,20.64198347107438,,,,,,,,8.40198347107438,72.05950413223141,81.40165289256198,3.1299173553719006,4.504462809917356,,0.0,,,,,,,,,,24.529850746268657,,,,,,,10.9,,3.3,,1.2,1.2,,7.3,7.3,7.3,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,9.800312882833287,,403.3785123966942,,1.5,,,,,,,10.056198347107438,,67.1801652892562,,0.0,,,31.1,,,,,18.1,18.1,0.0,0.0,,,0.1,0.8,4.3,0.0,0.0,0.0,2.0,0.0,,
1926-05-31,5.0,15.4,,,,,,0.0,12.672595041322314,,,,,,,,1.7032066115702482,29.329586776859504,45.90664462809917,0.5841322314049586,1.2543471074380164,,0.0,,,,,,,,,,40.405970149253726,,,,,,,15.3,,4.9,,3.3,3.3,,9.3,9.3,9.3,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,2.454479730163804,,182.3107438016529,,2.1,,,,,,,16.109752066115703,,16.17123966942149,,1.0,,,3.77,,,,,18.1,18.1,0.0,0.0,,,0.2,1.2,2.6,0.0,0.0,0.8,2.2,0.0,,
1926-06-30,5.0,9.0,,,,,,0.0,1.5828099173553718,,,,,,,,0.4385454545454545,7.2,16.095867768595042,0.1142479338842975,0.4540165289256198,,0.0,,,,,,,,,,41.810447761194034,,,,,,,17.299999999999997,,4.2,,2.4,2.4,,10.8,10.8,10.8,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,0.7415268534894324,,58.61157024793389,,1.4,,,,,,,17.01818181818182,,1.8862809917355368,,1.0,,,-15.22,,,,,16.2,16.2,0.0,0.0,,,0.4,1.1,1.5,0.0,0.0,1.6,2.4,0.0,,
1926-07-31,2.0,6.2,,,,,,0.0,0.2121322314049586,,,,,,,,0.1174413223140495,2.7669421487603305,8.682049586776857,0.02976,0.2717752066115703,,0.0,,,,,,,,,,32.31641791044776,,,,,,,19.9,,4.5,,3.1,3.1,,8.9,8.9,8.9,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,0.565341430247301,,17.241123966942148,,1.3,,,,,,,18.2003305785124,,1.1559669421487604,,1.0,,,-24.44,,,,,12.5,12.5,0.0,0.0,,,0.6,1.2,0.7,0.0,0.0,1.9,2.8,0.0,,
1926-08-31,1.0,5.1,,,,,,0.0,0.0965355371900826,,,,,,,,0.0780892561983471,1.7831404958677686,6.732892561983471,0.0307438016528925,0.1986049586776859,,0.0,,,,,,,,,,21.487910447761195,,,,,,,24.2,,3.6,,3.1,3.1,,6.5,6.5,6.5,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,0.6320584324539666,,15.033719008264464,,1.6,,,,,,,18.446280991735534,,3.9167603305785126,,1.0,,,-27.1,,,,,7.2,7.2,0.0,0.0,,,0.6,1.2,0.3,0.0,0.0,1.7,2.3,0.0,,
1926-09-30,1.0,5.1,,,,,,0.0,0.0922314049586776,,,,,,,,0.0958016528925619,1.7851239669421488,5.902809917355372,0.0337388429752066,0.2195702479338843,,0.0,,,,,,,,,,14.653283582089552,,,,,,,22.1,,2.6,,2.2,2.2,,4.3,4.3,4.3,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,0.7250777629747205,,8.901818181818182,,1.4,,,,,,,17.49421487603306,,2.868099173553719,,2.0,,,-21.9,,,,,7.0,7.0,0.0,0.0,,,0.5,1.1,0.3,0.0,0.0,2.0,1.9,0.0,,
1926-10-31,2.0,6.7,,,,,,0.0,0.1973752066115703,,,,,,,,0.3627768595041322,3.935206611570248,7.72899173553719,0.1666314049586777,0.5294082644628099,,0.0,,,,,,,,,,11.58134328358209,,,,,,,13.1,,2.3,,1.9,1.9,,3.1,3.1,3.1,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,2.423298664405145,,22.252363636363636,,1.1,,,,,,,13.650247933884298,,1.1805619834710743,,0.0,,,-11.87,,,,,7.0,7.0,0.0,0.0,,,0.6,0.5,0.3,0.0,0.0,0.8,1.6,0.0,,
1926-11-30,3.0,32.1,,,,,,0.0,4.206942148760331,,,,,,,,6.676363636363637,46.35371900826446,43.741487603305785,2.7074380165289256,3.9094214876033058,,0.0,,,,,,,,,,10.764626865671644,,,,,,,1.6,,2.1,,2.0,2.0,,2.8,2.8,2.8,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,14.38786640673014,,274.6115702479339,,0.5,,,,,,,6.188429752066115,,33.060495867768594,,0.0,,,22.01,,,,,18.1,18.1,0.0,0.0,,,0.4,0.3,0.0,0.0,0.0,0.0,1.4,0.0,,
1926-12-31,5.0,21.8,,,,,,0.0,4.156561983471073,,,,,,,,2.711603305785124,21.27471074380165,28.610181818181815,1.574082644628099,2.053685950413223,,0.0,,,,,,,,,,12.10373134328358,,,,,,,4.9,,4.0,,2.9,2.9,,2.9,2.9,2.9,0.0,0.0,0.0,0.0,,,,,1.2,,,,,,,,10.3870549756401,,174.19438016528926,,2.2,,,,,,,11.559669421487603,,9.167801652892562,,0.0,,,17.81,,,,,18.1,18.1,0.0,0.0,,,0.2,0.6,0.0,0.0,0.0,0.0,1.8,0.0,,
1927-01-31,5.0,32.9,,,,,,0.0,5.915107438016529,,,,,,,,7.89500826446281,36.093223140495866,34.21170247933884,2.1951074380165294,3.0190413223140498,,0.0,,,,,,,,,,13.419402985074626,,,,,,,0.0,,8.1,,2.9,2.9,,3.3,3.3,3.3,0.0,0.0,0.0,0.0,,,,,2.76,,,,,,,,15.444669704284902,,202.17123966942148,,2.7,,,,,,,14.75702479338843,,40.88310743801653,,0.0,,,16.09,,,,,18.1,18.1,0.0,0.0,,,0.2,0.6,0.0,0.0,0.0,0.0,2.8,0.0,,
1927-02-28,4.0,80.0,,,,,,0.0,8.758214876033058,,,,,,,,31.00641322314049,163.39041322314048,99.35603305785123,7.508628099173554,11.612826446280993,,0.0,,,,,,,,,,14.13955223880597,,,,,,,0.0,,7.8,,2.3,2.3,,4.1,4.1,4.1,0.0,0.0,0.0,0.0,,,,,11.2,,,,5.470413223140496,,,,48.64981190348073,,710.3206611570248,,2.5,,,,,,,7.164297520661157,,203.37719008264463,,0.0,,,26.47,,,,,18.1,18.1,0.0,0.0,,,0.2,0.3,0.0,0.0,0.0,0.0,2.8,0.0,,
1927-03-31,1.0,36.7,,,,,,0.0,9.825719008264464,,,,,,,,11.57196694214876,71.32561983471075,70.15735537190082,4.304132231404958,6.677553719008264,,0.0,,,,,,,,,,16.376567164179104,,,,,,,0.0,,8.1,,0.8,0.8,,5.5,5.5,5.5,0.0,0.0,0.0,0.0,,,,,12.3,,,,10.213090909090909,,,,26.53500179071726,,386.2036363636364,,2.5,,,,,,,6.702148760330578,,48.335404958677685,,0.0,,,14.53,,,,,18.1,18.1,0.0,0.0,,,0.1,0.5,0.0,0.0,0.0,0.0,3.2,0.0,,
1927-04-30,0.0,42.3,,,,,,0.0,16.292231404958677,,,,,,,,14.86413223140496,98.00330578512396,92.94545454545457,5.349421487603306,8.03900826446281,,0.0,,,,,,,,,,24.529850746268657,,,,,,,0.0,,2.8,,0.8,0.8,,7.3,7.3,7.3,0.0,0.0,0.0,0.0,,,,,13.1,,,,14.62611570247934,,,,17.52258572827627,,569.6330578512396,,2.2,,,,,,,14.99504132231405,,87.88760330578512,,0.0,,,9.51,,,,,18.1,18.1,0.0,0.0,,,0.1,1.1,4.3,0.0,0.0,0.0,3.0,0.0,,
1927-05-31,6.0,31.1,,,,,,0.0,35.1401652892562,,,,,,,,4.937454545454545,89.28,132.6287603305785,2.840727272727273,4.525487603305784,,0.0,,,,,,,,,,40.405970149253726,,,,,,,3.4,,7.1,,2.7,2.7,,9.3,9.3,9.3,0.0,0.0,0.0,0.0,,,,,28.6,,,,12.168396694214875,,,,10.40695443048432,,487.53520661157023,,2.4,,,,,,,16.048264462809918,,5.718347107438016,,0.0,,,16.26,,,,,18.1,18.1,0.0,0.0,,,0.2,1.1,2.6,0.0,0.0,0.8,3.3,0.0,,
1927-06-30,6.0,15.6,,,,,,0.0,28.139504132231405,,,,,,,,1.475702479338843,54.74380165289256,105.97685950413224,0.6188429752066116,1.1900826446280992,,0.0,,,,,,,,,,41.810447761194034,,,,,,,13.1,,6.9,,2.8,2.8,,10.8,10.8,10.8,0.0,0.0,0.0,0.0,,,,,49.7,,,,0.4635371900826445,,,,5.4209023096387625,,305.7917355371901,,2.7,,,,,,,17.85123966942149,,3.11801652892562,,1.0,,,10.46,,,,,18.1,18.1,0.0,0.0,,,0.4,1.1,1.5,0.0,0.0,1.6,3.7,0.0,,
1927-07-31,6.0,11.5,,,,,,0.0,3.5785785123966942,,,,,,,,0.3584727272727272,10.637355371900826,27.73705785123967,0.1617123966942149,0.5214148760330578,,0.0,,,,,,,,,,32.31641791044776,,,,,,,19.8,,6.2,,4.1,4.1,,8.9,8.9,8.9,0.0,0.0,0.0,0.0,,,,,46.9,,,,0.3609322314049586,,,,2.1009722096885355,,53.37738842975207,,2.0,,,,,,,18.2003305785124,,4.746842975206612,,1.0,,,-13.99,,,,,15.4,15.4,0.0,0.0,,,0.6,1.1,0.7,0.0,0.0,1.9,4.1,0.0,,
1927-08-31,2.0,7.0,,,,,,0.0,0.4445553719008265,,,,,,,,0.1537190082644628,3.135867768595041,13.656396694214877,0.0376919008264462,0.2877619834710743,,0.0,,,,,,,,,,21.487910447761195,,,,,,,22.3,,6.2,,4.1,4.1,,6.5,6.5,6.5,0.0,0.0,0.0,0.0,,,,,40.3,,,,0.2951404958677686,,,,1.568025301208337,,20.665983471074384,,1.8,,,,,,,18.01586776859504,,4.888264462809917,,1.0,,,-25.96,,,,,14.6,14.6,0.0,0.0,,,0.6,1.2,0.3,0.0,0.0,1.7,3.6,0.0,,
1927-09-30,2.0,6.8,,,,,,0.0,0.2540826446280991,,,,,,,,0.1469752066115702,2.618181818181818,10.187107438016527,0.0440330578512396,0.1755371900826446,,0.0,,,,,,,,,,14.653283582089552,,,,,,,25.0,,5.1,,3.4,3.4,,4.3,4.3,4.3,0.0,0.0,0.0,0.0,,,,,31.9,,,,0.1606611570247934,,,,1.4135891637749012,,16.22677685950413,,1.6,,,,,,,17.85123966942149,,7.3249586776859505,,1.0,,,-19.3,,,,,13.7,13.7,0.0,0.0,,,0.5,1.3,0.3,0.0,0.0,2.0,2.9,0.0,,
